status_id,status_message,link_name,status_type,status_link,status_published,num_likes,first_page_comment,comments_beyond_pageone,num_comments,num_shares
278833668796523_1008515345889542,"To the concerned person,

I wish to bring into your kind notice that I had purchased a Laptop worth Rs.88,000/-  on 2nd Jan 2016 , the bill has been attached with this mail . We had placed an immediate complaint for the rubber bush which came out after a week.We were very much surprised that within a week of purchase the bush came out .Further to this we were highly disappointed to see that no services were given to us despite of following all the standard process to approach the customer service department for complaint .As you can see the billing amount is almost equivalent to a price of an apple laptop but still we preferred to buy of the Acer Aspire R13  brand from your outlet . Hence after this mail we expect that you will give us an immediate revert for the inconvenience caused to us and let us know about fixing the same. FYI...We never had such an experience with our previous purchase of the same brand. 

Kindly look into the same asap.",,photo,https://www.facebook.com/photo.php?fbid=1008515345889542&set=o.278833668796523&type=3,2/21/2016 23:57,6,3,1,,
278833668796523_1105947156085166,Dear good morning.. .. Working very heard on the contest 20th and 21 st february dear.. .Hope u noticed my effort dear.. .wish to win this time dear,,status,,2/21/2016 22:07,0,0,0,,
278833668796523_10206243850835436,TRUE LOVE awaits you !!!!  Acer India happy valentine day for someone special like u !!!!!  #AcerLoveCharger BOTH R best my way but we love F5 stylish sexy bold,,photo,https://www.facebook.com/photo.php?fbid=10206243850835436&set=o.278833668796523&type=3,2/21/2016 14:05,3,0,0,,
278833668796523_152500371801645,"Screenshot of my video..
Complete video hete https://youtu.be/ibva5K5YwbA 
Commented it already in the comment section...with answers..
Wish to be lucky one..",,photo,https://www.facebook.com/photo.php?fbid=152500371801645&set=o.278833668796523&type=3,2/21/2016 13:35,0,0,0,,
278833668796523_152495265135489,"Screenshot of my video..
Complete video hete https://youtu.be/ibva5K5YwbA  
Commented it already in the comment section...with answers..
Wish to be lucky one..☺☺",,photo,https://www.facebook.com/photo.php?fbid=152495265135489&set=o.278833668796523&type=3,2/21/2016 13:31,0,0,0,,
278833668796523_1105687046111177,"it is really stylish laptop.it make me and also all the people keep alwyas stylish and refreshing alwyas with it's lovely and extra orfinary features.. just rocking dear.. .. love it very much.. .  I love Acer Aspire F5. Acer Aspire F5 it is a masterpiece. Its stylish fabric texture cover gives a feeling of dignity, strength, poise and sophistication. Music is my life and Acer's True Harmony sound provides a live show feeling. Acer Aspire F5 laptop has all solutions for any confusion. It has Full HD screen, and other drool-worthy features which makes it unique and ultimate. It is versatile, flexible and multifunctional. Our journey continues to unfold new surprises everyday, transforming dreams into ground reality. Acer Aspire F5 is a leading technology and style leader in the present scenario. It is my soul mate because it gives me everything I've been searching for during my life. This is mine as well as whole world's best !! with this masterpiece of Acer product definetnly refreshing my life withe help of its aswam features.lovebit very much.it can refresh me with help of the hd disply when i show movies and plying game on it.it can refresh me when i store more games on it and play it.with the help of thia F5 laptop i can also make people jelious.and all most refressing me when i listining muaic on it's fabolus dolby Digital homw theater sound quality. it refressing me too much .boz i am a music lover. in this way it refresing me.and also my family.And it also look me and my friends and family very stylish boz i can capture smartest and stylish selfies and also can edit it bery fast.and looking me very stylesh.and also my family stylish.... i love it very much.. ..it also stylish my familey.i love it very much. my dream laptop #Acer Aspire F5",,status,,2/21/2016 12:26,1,0,0,,
278833668796523_1105676002778948,"#AcerAspireF5 is just like a dream come true. I am a housewife and many a times i get bored when my son goes to college and my husband at work. I feel very much alone, having nothing to do. But if Acer Aspire F5 will come in my life, then my life would be heaven. I will watch a lot of movies and my favourite serials. I will listen to old songs of my time and will also sing along with them. There will be a lot of thrill which will be added in my life after the entry of Acer Aspire F5. Well there are many friends of mine who have these laptops and tablets and they always try to make me jealous. But I always believe in God, and i knew that some day even i will be having a laptop. And today i think that my day has come. Today if i win i will be delighted with joy and rejoice. And also a milestone will be created in my life for winning the best laptop i have ever seen.",,status,,2/21/2016 12:04,1,0,0,,
278833668796523_582244865265119,Presenting Acer's Hall of Shame. Shame on Contestants who copy other's Creativity. Creativity is laborious and people should understand this. Request Acer India to look into this very seriously. This is not Fair-Play at all. Not fair to Other contestants too who put all Original efforts into a Contest of this stature.,,photo,https://www.facebook.com/photo.php?fbid=582244865265119&set=o.278833668796523&type=3,2/21/2016 11:49,2,0,0,,
278833668796523_1105630919450123,"Saying with my whole heart,My life will be heaven if i get this Acer Aspire F5. I have worked all my life on a symbian phone and now im planning to upgrade my lifestyle. Acer Aspire F5 will make my life very simple and very smooth. Because we can use it for almost everything we want, because we can just order anything sitting at home from Aspire F5. This laptop will make my life luxurious and will help me to be updated with todays world. And the biggest change in my life will be that ill get an opportunity to meet the Acer team at the time of recieving my prize. If by gods grace i win it, ill be very thankfull to you. Because i dont have a laptop right now and really need it.",,status,,2/21/2016 10:05,1,0,0,,
278833668796523_1105620842784464,"My 21st feb. Ans)   I can do everything with this masterpiece of Acer Aspire F5 Laptop. the world smartest ans fastest laptop to me. It make me refreshing and stylish many ways.like 1) I can store a lot of music and gamw on it.when i boring thie game and music make me refresh. 2)I can join with social media a lot of time with the help of it's powerfull battery 2520mAh. 3)acer bluelight shield techonology reducing my eye strain and keep my eye refresh. 4)I can jolious the people with it. 5)it refresh me with store my evwry moments of day selfies. in this qaya it make me refresh. it alao make me stylish boz i can edit my phots and mkaw him swlf styliah. and also its looking quality is vwry nice so, easly all people call me a woner of stylish laptop.i like its all features.very like it. love it too much. hope u like my entry dear.it is very powerfull laptop dear. it make me very stylish and refreshing.i like most the sound quality.it make me more refresh.the dobly digital home theater sound quality. #AcerAspireF5",,status,,2/21/2016 9:38,1,0,0,,
278833668796523_1105620726117809,"20th feb. Answer.  My entertaiment will never be the same With Acer Aspire V3 because "" I can Have Full On Entertainment By Watching HD Videos, Full Movies, Hearing Songs , By Editing Funny Photos, By Chatting With Friends In Online, Or Calling Video Call ,Flirting With Girls & Having Fun... mostly I can Enjoy My 90% Of Life In it With Offline & Online. Also While I am Traveling Far Away From Home By Good & Powerful Battery, And All Multi Tasks Without Any Trouble. Full on Entertainment , Unstoppable & Unlimited. I can not take my eyes off the Acer Aspire V3 all fantastic features.love all the features.i can tkae many many funny selfies and store it with the help of storage memory.i can make people jealous.so if it will part of my life,it change my life and also change the meaning of Entertaiment.i can do every thing with this aswam laptop.love it very much. i most like the Bolby Digital hometheater sound quality.it give me a lot of peace when i listining music. i love music very much.#AcerAspireV3",,status,,2/21/2016 9:38,0,0,0,,
278833668796523_1105619572784591,"I can do everything with this masterpiece of Acer Aspire F5 Laptop. the world smartest ans fastest laptop to me. It make me refreshing and stylish many ways.like 1) I can store a lot of music and gamw on it.when i boring thie game and music make me refresh. 2)I can join with social media a lot of time with the help of it's powerfull battery 2520mAh. 3)acer bluelight shield techonology reducing my eye strain and keep my eye refresh. 4)I can jolious the people with it. 5)it refresh me with store my evwry moments of day selfies. in this qaya it make me refresh. it alao make me stylish boz i can edit my phots and mkaw him swlf styliah. and also its looking quality is vwry nice so, easly all people call me a woner of stylish laptop.i like its all features.very like it. love it too much. hope u like my entry dear.it is very powerfull laptop dear. it make me very stylish and refreshing.i like most the sound quality.it make me more refresh.the dobly digital home theater sound quality. #AcerAspireF5",,status,,2/21/2016 9:34,0,0,0,,
278833668796523_1687287481487989,"Every Person has A Dream, But I Have Wish To Use #Acer_Aspire_F5 💚
.
.
Because, If Acer Aspire F5 Will Take Entry In My Life Then..   Truely 100% My Lifestyle Will Became Stylistic And Refreshing.💖
.
.
And The Reason Before It Is Given By Following:-
.
{{  STYLISH  }}
.
.
(1.) Slimness :- Acer Aspire F5 Looks Very Slim To Attract Any One. In Other Ways Its Look Too Thinner Than Other👍💖
.
.
(2.) Look Of Aspire F5 :- Aspire F5 Looks Very Attractive Because Its Cover Is Fabric Finished Cover And The Base Is Made by Hairline Aluminium Hard Rest Base. So, Specially This Feature Of Aspire F5 Will Make Me Gracefull And Stylish 💜👍
.
.
{{  Refreshing  }}
.
.
[1.] Display :- Acer F5 Has 15.6 Inch Full HD Display Help Me To Refreshing By Enjoying Movie And Playing Game.💜👌
.
.
[2.] Performance:- If Any Gadgets Is not Working Properly Then You Can't Feel Refresh, 
But Aspire F5 Has Outstanding Performance Because Aspire F5 Comes With 6 Gen Intel® Core™ i5 5200U Processor & 8 GB RAM (16 GB Maxm Install)  Which Gives Us Faster Than Fastest.
.
.
[3.] Storage:- I Has Also a Outstanding Storage Which Help You To Store Any Thing On Your Laptop Without Any Problem Because Mc Afee Security Is Already Installed In Aspire F5.💝💜
.
.
.
And Last One Is 💜💚 LOVE 💚💜 
.
.
I Told You Already That
.
If You will Love Any Gadgets As like You Family, Then Gadgets Will Also Take Care Of You And Works Perfectly In Future....
.
.
So Overall Features and Performance
I Will Say To Everyone.
.
.
.
Aspire F5-571 15.6"" Laptop the ideal choice for your everyday computing needs For Both Student And Business Man
.
.
So, Must Go For It #AcerAspireF5
.
.
Because💚 TRUE LOVE NEVER ENDS 💚
.
And I Love You Acer 💜💜 Thank You For Reading",,photo,https://www.facebook.com/photo.php?fbid=1687287481487989&set=o.278833668796523&type=3,2/21/2016 9:19,0,0,0,,
278833668796523_1105594226120459,"Acer Aspire F5 laptop can change my lifestyle quotient to a great extent. I have always been a person who does his work on his own, without taking help of any new technology. But now after seeing Acer Aspire F5 i think i have to change my attitude, because its such a beautiful and smart laptop that everyone dreams off. It can do each and everything without lagging and therefore this laptop will totally upgrade my life. After having this laptop even i will spend my time working on it and keeping myself entertained like the other teenagers do. I really wished something like this from God and I think that God heard me. And for which im very much thankfull because only with this laptop i will be able to step in todays world, which would have been impossible for me without Acer Aspire F5. Therefore thankyou Acer and thankyou God for bringing this beautiful laptop in this beautiful world for people like me. 😊",,status,,2/21/2016 8:30,0,0,0,,
278833668796523_1705683609690124,"That the Acer Aspire F5 creates the perfect work-life balance, is no surprise. 
Tell us how refreshing & stylish your life will be with this Acer masterpiece?

Answer in comments. One lucky winner does get to take home an Acer laptop! Only one laptop up for grabs. 
Read T&C here http://on.fb.me/1XDczhi",,photo,https://www.facebook.com/photo.php?fbid=1705683609690124&set=o.278833668796523&type=3,2/21/2016 8:11,1,0,0,,
278833668796523_1705683523023466,"You sure can’t take your eyes off the Acer Aspire V3, for the showstopper that it is!
Tell us how entertainment will never be the same for you if it becomes a part of your life. Answer in comments and stand a chance to win an Acer laptop. Only one Laptop up for grabs. Read T& C here http://on.fb.me/1XDczhi",,photo,https://www.facebook.com/photo.php?fbid=1705683523023466&set=o.278833668796523&type=3,2/21/2016 8:11,1,0,0,,
278833668796523_1705683399690145,"That the Acer Aspire F5 creates the perfect work-life balance, is no surprise. 
Tell us how refreshing & stylish your life will be with this Acer masterpiece?

Answer in comments. One lucky winner does get to take home an Acer laptop! Only one laptop up for grabs. 
Read T&C here http://on.fb.me/1XDczhi",,photo,https://www.facebook.com/photo.php?fbid=1705683399690145&set=o.278833668796523&type=3,2/21/2016 8:10,1,0,0,,
